mu_g,b,Γ_sch/Γ0,Γ_total/Γ0,Γ_inst,m
1.0,0.0,63.92981029158908,63.92981029158908,0.0,9.10999999999999e-31
1.0,0.0,2832327588551716.5,2832327588551716.5,0.0,2.6649528724626883e-30
1.0,0.0,1.6994904998065887e+132,1.6994904998065887e+132,0.0,7.795800013663226e-30
1.0,0.0,0.0,0.0,0.0,2.2805092908404498e-29
1.0,0.0,0.0,0.0,0.0,6.671185274756434e-29
1.0,0.0,0.0,0.0,0.0,1.951525176804936e-28
1.0,0.0,0.0,0.0,0.0,5.708806394741622e-28
1.0,0.0,0.0,0.0,0.0,1.670000000000007e-27
1.0,2.2222222222222223,55.29021908903088,55.29021908903088,0.0,9.10999999999999e-31
1.0,2.2222222222222223,2449561670661393.5,2449561670661393.5,0.0,2.6649528724626883e-30
1.0,2.2222222222222223,1.4698182529472545e+132,1.4698182529472545e+132,0.0,7.795800013663226e-30
1.0,2.2222222222222223,0.0,0.0,0.0,2.2805092908404498e-29
1.0,2.2222222222222223,0.0,0.0,0.0,6.671185274756434e-29
1.0,2.2222222222222223,0.0,0.0,0.0,1.951525176804936e-28
1.0,2.2222222222222223,0.0,0.0,0.0,5.708806394741622e-28
1.0,2.2222222222222223,0.0,0.0,0.0,1.670000000000007e-27
1.0,4.444444444444445,48.29058892620115,48.29058892620115,0.0,9.10999999999999e-31
1.0,4.444444444444445,2139452106290456.0,2139452106290456.0,0.0,2.6649528724626883e-30
1.0,4.444444444444445,1.2837422281689697e+132,1.2837422281689697e+132,0.0,7.795800013663226e-30
1.0,4.444444444444445,0.0,0.0,0.0,2.2805092908404498e-29
1.0,4.444444444444445,0.0,0.0,0.0,6.671185274756434e-29
1.0,4.444444444444445,0.0,0.0,0.0,1.951525176804936e-28
1.0,4.444444444444445,0.0,0.0,0.0,5.708806394741622e-28
1.0,4.444444444444445,0.0,0.0,0.0,1.670000000000007e-27
1.0,6.666666666666667,42.54067169676747,42.54067169676747,0.0,9.10999999999999e-31
1.0,6.666666666666667,1884709457649177.2,1884709457649177.2,0.0,2.6649528724626883e-30
1.0,6.666666666666667,1.130888189317201e+132,1.130888189317201e+132,0.0,7.795800013663226e-30
1.0,6.666666666666667,0.0,0.0,0.0,2.2805092908404498e-29
1.0,6.666666666666667,0.0,0.0,0.0,6.671185274756434e-29
1.0,6.666666666666667,0.0,0.0,0.0,1.951525176804936e-28
1.0,6.666666666666667,0.0,0.0,0.0,5.708806394741622e-28
1.0,6.666666666666667,0.0,0.0,0.0,1.670000000000007e-27
1.0,8.88888888888889,37.75975312187617,37.75975312187617,0.0,9.10999999999999e-31
1.0,8.88888888888889,1672897041555311.5,1672897041555311.5,0.0,2.6649528724626883e-30
1.0,8.88888888888889,1.0037937139649788e+132,1.0037937139649788e+132,0.0,7.795800013663226e-30
1.0,8.88888888888889,0.0,0.0,0.0,2.2805092908404498e-29
1.0,8.88888888888889,0.0,0.0,0.0,6.671185274756434e-29
1.0,8.88888888888889,0.0,0.0,0.0,1.951525176804936e-28
1.0,8.88888888888889,0.0,0.0,0.0,5.708806394741622e-28
1.0,8.88888888888889,0.0,0.0,0.0,1.670000000000007e-27
1.0,11.11111111111111,33.74172934882942,33.74172934882942,0.0,9.10999999999999e-31
1.0,11.11111111111111,1494883693291798.5,1494883693291798.5,0.0,2.6649528724626883e-30
1.0,11.11111111111111,8.969798004065903e+131,8.969798004065903e+131,0.0,7.795800013663226e-30
1.0,11.11111111111111,0.0,0.0,0.0,2.2805092908404498e-29
1.0,11.11111111111111,0.0,0.0,0.0,6.671185274756434e-29
1.0,11.11111111111111,0.0,0.0,0.0,1.951525176804936e-28
1.0,11.11111111111111,0.0,0.0,0.0,5.708806394741622e-28
1.0,11.11111111111111,0.0,0.0,0.0,1.670000000000007e-27
1.0,13.333333333333334,30.332516163012713,30.332516163012713,0.0,9.10999999999999e-31
1.0,13.333333333333334,1343842910949396.5,1343842910949396.5,0.0,2.6649528724626883e-30
1.0,13.333333333333334,8.06350321065352e+131,8.06350321065352e+131,0.0,7.795800013663226e-30
1.0,13.333333333333334,0.0,0.0,0.0,2.2805092908404498e-29
1.0,13.333333333333334,0.0,0.0,0.0,6.671185274756434e-29
1.0,13.333333333333334,0.0,0.0,0.0,1.951525176804936e-28
1.0,13.333333333333334,0.0,0.0,0.0,5.708806394741622e-28
1.0,13.333333333333334,0.0,0.0,0.0,1.670000000000007e-27
1.0,15.555555555555557,27.415053529413633,27.415053529413633,0.0,9.10999999999999e-31
1.0,15.555555555555557,1214588501026666.5,1214588501026666.5,0.0,2.6649528724626883e-30
1.0,15.555555555555557,7.287933878173479e+131,7.287933878173479e+131,0.0,7.795800013663226e-30
1.0,15.555555555555557,0.0,0.0,0.0,2.2805092908404498e-29
1.0,15.555555555555557,0.0,0.0,0.0,6.671185274756434e-29
1.0,15.555555555555557,0.0,0.0,0.0,1.951525176804936e-28
1.0,15.555555555555557,0.0,0.0,0.0,5.708806394741622e-28
1.0,15.555555555555557,0.0,0.0,0.0,1.670000000000007e-27
1.0,17.77777777777778,24.899121233243804,24.899121233243804,0.0,9.10999999999999e-31
1.0,17.77777777777778,1103123373555334.1,1103123373555334.1,0.0,2.6649528724626883e-30
1.0,17.77777777777778,6.6191061410044e+131,6.6191061410044e+131,0.0,7.795800013663226e-30
1.0,17.77777777777778,0.0,0.0,0.0,2.2805092908404498e-29
1.0,17.77777777777778,0.0,0.0,0.0,6.671185274756434e-29
1.0,17.77777777777778,0.0,0.0,0.0,1.951525176804936e-28
1.0,17.77777777777778,0.0,0.0,0.0,5.708806394741622e-28
1.0,17.77777777777778,0.0,0.0,0.0,1.670000000000007e-27
1.0,20.0,22.714279106780598,22.714279106780598,0.0,9.10999999999999e-31
1.0,20.0,1006326767978266.1,1006326767978266.1,0.0,2.6649528724626883e-30
1.0,20.0,6.038294400665174e+131,6.038294400665174e+131,0.0,7.795800013663226e-30
1.0,20.0,0.0,0.0,0.0,2.2805092908404498e-29
1.0,20.0,0.0,0.0,0.0,6.671185274756434e-29
1.0,20.0,0.0,0.0,0.0,1.951525176804936e-28
1.0,20.0,0.0,0.0,0.0,5.708806394741622e-28
1.0,20.0,0.0,0.0,0.0,1.670000000000007e-27
