mu_g,b,Γ_sch/Γ0,Γ_total/Γ0,Γ_inst,S_inst
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,37.14285714285714
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,64.28571428571428
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,91.42857142857143
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,118.57142857142857
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,145.71428571428572
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,172.85714285714286
0.45,11.11111111111111,33.741729228733966,33.741729228733966,0.0,200.0
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,10.0
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,37.14285714285714
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,64.28571428571428
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,91.42857142857143
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,118.57142857142857
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,145.71428571428572
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,172.85714285714286
0.45,13.333333333333334,30.332516055051517,30.332516055051517,0.0,200.0
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,10.0
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,37.14285714285714
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,64.28571428571428
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,91.42857142857143
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,118.57142857142857
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,145.71428571428572
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,172.85714285714286
0.45,15.555555555555557,27.415053431836434,27.415053431836434,0.0,200.0
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,10.0
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,37.14285714285714
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,64.28571428571428
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,91.42857142857143
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,118.57142857142857
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,145.71428571428572
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,172.85714285714286
0.45,17.77777777777778,24.899121144621454,24.899121144621454,0.0,200.0
0.45,20.0,22.714279025934662,22.714279025934662,0.0,10.0
0.45,20.0,22.714279025934662,22.714279025934662,0.0,37.14285714285714
0.45,20.0,22.714279025934662,22.714279025934662,0.0,64.28571428571428
0.45,20.0,22.714279025934662,22.714279025934662,0.0,91.42857142857143
0.45,20.0,22.714279025934662,22.714279025934662,0.0,118.57142857142857
0.45,20.0,22.714279025934662,22.714279025934662,0.0,145.71428571428572
0.45,20.0,22.714279025934662,22.714279025934662,0.0,172.85714285714286
0.45,20.0,22.714279025934662,22.714279025934662,0.0,200.0
0.56,0.0,63.92981008770135,63.92981008770135,0.0,10.0
0.56,0.0,63.92981008770135,63.92981008770135,0.0,37.14285714285714
0.56,0.0,63.92981008770135,63.92981008770135,0.0,64.28571428571428
0.56,0.0,63.92981008770135,63.92981008770135,0.0,91.42857142857143
0.56,0.0,63.92981008770135,63.92981008770135,0.0,118.57142857142857
0.56,0.0,63.92981008770135,63.92981008770135,0.0,145.71428571428572
0.56,0.0,63.92981008770135,63.92981008770135,0.0,172.85714285714286
0.56,0.0,63.92981008770135,63.92981008770135,0.0,200.0
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,10.0
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,37.14285714285714
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,64.28571428571428
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,91.42857142857143
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,118.57142857142857
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,145.71428571428572
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,172.85714285714286
0.56,2.2222222222222223,55.2902189126969,55.2902189126969,0.0,200.0
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,10.0
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,37.14285714285714
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,64.28571428571428
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,91.42857142857143
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,118.57142857142857
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,145.71428571428572
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,172.85714285714286
0.56,4.444444444444445,48.29058877219071,48.29058877219071,0.0,200.0
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,10.0
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,37.14285714285714
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,64.28571428571428
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,91.42857142857143
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,118.57142857142857
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,145.71428571428572
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,172.85714285714286
0.56,6.666666666666667,42.5406715610949,42.5406715610949,0.0,200.0
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,10.0
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,37.14285714285714
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,64.28571428571428
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,91.42857142857143
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,118.57142857142857
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,145.71428571428572
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,172.85714285714286
0.56,8.88888888888889,37.759753001451124,37.759753001451124,0.0,200.0
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,10.0
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,37.14285714285714
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,64.28571428571428
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,91.42857142857143
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,118.57142857142857
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,145.71428571428572
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,172.85714285714286
0.56,11.11111111111111,33.74172924121883,33.74172924121883,0.0,200.0
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,10.0
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,37.14285714285714
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,64.28571428571428
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,91.42857142857143
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,118.57142857142857
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,145.71428571428572
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,172.85714285714286
0.56,13.333333333333334,30.332516066274934,30.332516066274934,0.0,200.0
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,10.0
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,37.14285714285714
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,64.28571428571428
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,91.42857142857143
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,118.57142857142857
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,145.71428571428572
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,172.85714285714286
0.56,15.555555555555557,27.41505344198035,27.41505344198035,0.0,200.0
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,10.0
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,37.14285714285714
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,64.28571428571428
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,91.42857142857143
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,118.57142857142857
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,145.71428571428572
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,172.85714285714286
0.56,17.77777777777778,24.899121153834447,24.899121153834447,0.0,200.0
0.56,20.0,22.71427903433923,22.71427903433923,0.0,10.0
0.56,20.0,22.71427903433923,22.71427903433923,0.0,37.14285714285714
0.56,20.0,22.71427903433923,22.71427903433923,0.0,64.28571428571428
0.56,20.0,22.71427903433923,22.71427903433923,0.0,91.42857142857143
0.56,20.0,22.71427903433923,22.71427903433923,0.0,118.57142857142857
0.56,20.0,22.71427903433923,22.71427903433923,0.0,145.71428571428572
0.56,20.0,22.71427903433923,22.71427903433923,0.0,172.85714285714286
0.56,20.0,22.71427903433923,22.71427903433923,0.0,200.0
0.67,0.0,63.92981072318651,63.92981072318651,0.0,10.0
0.67,0.0,63.92981072318651,63.92981072318651,0.0,37.14285714285714
0.67,0.0,63.92981072318651,63.92981072318651,0.0,64.28571428571428
0.67,0.0,63.92981072318651,63.92981072318651,0.0,91.42857142857143
0.67,0.0,63.92981072318651,63.92981072318651,0.0,118.57142857142857
0.67,0.0,63.92981072318651,63.92981072318651,0.0,145.71428571428572
0.67,0.0,63.92981072318651,63.92981072318651,0.0,172.85714285714286
0.67,0.0,63.92981072318651,63.92981072318651,0.0,200.0
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,10.0
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,37.14285714285714
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,64.28571428571428
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,91.42857142857143
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,118.57142857142857
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,145.71428571428572
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,172.85714285714286
0.67,2.2222222222222223,55.290219462301444,55.290219462301444,0.0,200.0
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,10.0
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,37.14285714285714
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,64.28571428571428
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,91.42857142857143
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,118.57142857142857
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,145.71428571428572
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,172.85714285714286
0.67,4.444444444444445,48.290589252216414,48.290589252216414,0.0,200.0
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,10.0
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,37.14285714285714
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,64.28571428571428
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,91.42857142857143
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,118.57142857142857
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,145.71428571428572
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,172.85714285714286
0.67,6.666666666666667,42.54067198396439,42.54067198396439,0.0,200.0
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,10.0
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,37.14285714285714
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,64.28571428571428
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,91.42857142857143
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,118.57142857142857
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,145.71428571428572
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,172.85714285714286
0.67,8.88888888888889,37.75975337679657,37.75975337679657,0.0,200.0
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,10.0
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,37.14285714285714
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,64.28571428571428
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,91.42857142857143
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,118.57142857142857
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,145.71428571428572
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,172.85714285714286
0.67,11.11111111111111,33.74172957662368,33.74172957662368,0.0,200.0
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,10.0
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,37.14285714285714
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,64.28571428571428
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,91.42857142857143
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,118.57142857142857
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,145.71428571428572
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,172.85714285714286
0.67,13.333333333333334,30.332516367790987,30.332516367790987,0.0,200.0
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,10.0
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,37.14285714285714
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,64.28571428571428
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,91.42857142857143
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,118.57142857142857
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,145.71428571428572
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,172.85714285714286
0.67,15.555555555555557,27.415053714495784,27.415053714495784,0.0,200.0
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,10.0
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,37.14285714285714
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,64.28571428571428
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,91.42857142857143
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,118.57142857142857
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,145.71428571428572
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,172.85714285714286
0.67,17.77777777777778,24.89912140134061,24.89912140134061,0.0,200.0
0.67,20.0,22.714279260127284,22.714279260127284,0.0,10.0
0.67,20.0,22.714279260127284,22.714279260127284,0.0,37.14285714285714
0.67,20.0,22.714279260127284,22.714279260127284,0.0,64.28571428571428
0.67,20.0,22.714279260127284,22.714279260127284,0.0,91.42857142857143
0.67,20.0,22.714279260127284,22.714279260127284,0.0,118.57142857142857
0.67,20.0,22.714279260127284,22.714279260127284,0.0,145.71428571428572
0.67,20.0,22.714279260127284,22.714279260127284,0.0,172.85714285714286
0.67,20.0,22.714279260127284,22.714279260127284,0.0,200.0
0.78,0.0,63.929810656655064,63.929810656655064,0.0,10.0
0.78,0.0,63.929810656655064,63.929810656655064,0.0,37.14285714285714
0.78,0.0,63.929810656655064,63.929810656655064,0.0,64.28571428571428
0.78,0.0,63.929810656655064,63.929810656655064,0.0,91.42857142857143
0.78,0.0,63.929810656655064,63.929810656655064,0.0,118.57142857142857
0.78,0.0,63.929810656655064,63.929810656655064,0.0,145.71428571428572
0.78,0.0,63.929810656655064,63.929810656655064,0.0,172.85714285714286
0.78,0.0,63.929810656655064,63.929810656655064,0.0,200.0
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,10.0
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,37.14285714285714
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,64.28571428571428
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,91.42857142857143
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,118.57142857142857
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,145.71428571428572
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,172.85714285714286
0.78,2.2222222222222223,55.290219404761174,55.290219404761174,0.0,200.0
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,10.0
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,37.14285714285714
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,64.28571428571428
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,91.42857142857143
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,118.57142857142857
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,145.71428571428572
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,172.85714285714286
0.78,4.444444444444445,48.29058920196063,48.29058920196063,0.0,200.0
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,10.0
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,37.14285714285714
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,64.28571428571428
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,91.42857142857143
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,118.57142857142857
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,145.71428571428572
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,172.85714285714286
0.78,6.666666666666667,42.54067193969251,42.54067193969251,0.0,200.0
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,10.0
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,37.14285714285714
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,64.28571428571428
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,91.42857142857143
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,118.57142857142857
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,145.71428571428572
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,172.85714285714286
0.78,8.88888888888889,37.75975333750017,37.75975333750017,0.0,200.0
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,10.0
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,37.14285714285714
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,64.28571428571428
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,91.42857142857143
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,118.57142857142857
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,145.71428571428572
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,172.85714285714286
0.78,11.11111111111111,33.741729541508825,33.741729541508825,0.0,200.0
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,10.0
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,37.14285714285714
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,64.28571428571428
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,91.42857142857143
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,118.57142857142857
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,145.71428571428572
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,172.85714285714286
0.78,13.333333333333334,30.332516336224078,30.332516336224078,0.0,200.0
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,10.0
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,37.14285714285714
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,64.28571428571428
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,91.42857142857143
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,118.57142857142857
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,145.71428571428572
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,172.85714285714286
0.78,15.555555555555557,27.415053685965063,27.415053685965063,0.0,200.0
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,10.0
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,37.14285714285714
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,64.28571428571428
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,91.42857142857143
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,118.57142857142857
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,145.71428571428572
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,172.85714285714286
0.78,17.77777777777778,24.899121375428212,24.899121375428212,0.0,200.0
0.78,20.0,22.714279236488643,22.714279236488643,0.0,10.0
0.78,20.0,22.714279236488643,22.714279236488643,0.0,37.14285714285714
0.78,20.0,22.714279236488643,22.714279236488643,0.0,64.28571428571428
0.78,20.0,22.714279236488643,22.714279236488643,0.0,91.42857142857143
0.78,20.0,22.714279236488643,22.714279236488643,0.0,118.57142857142857
0.78,20.0,22.714279236488643,22.714279236488643,0.0,145.71428571428572
0.78,20.0,22.714279236488643,22.714279236488643,0.0,172.85714285714286
0.78,20.0,22.714279236488643,22.714279236488643,0.0,200.0
0.89,0.0,63.929810197044326,63.929810197044326,0.0,10.0
0.89,0.0,63.929810197044326,63.929810197044326,0.0,37.14285714285714
0.89,0.0,63.929810197044326,63.929810197044326,0.0,64.28571428571428
0.89,0.0,63.929810197044326,63.929810197044326,0.0,91.42857142857143
0.89,0.0,63.929810197044326,63.929810197044326,0.0,118.57142857142857
0.89,0.0,63.929810197044326,63.929810197044326,0.0,145.71428571428572
0.89,0.0,63.929810197044326,63.929810197044326,0.0,172.85714285714286
0.89,0.0,63.929810197044326,63.929810197044326,0.0,200.0
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,10.0
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,37.14285714285714
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,64.28571428571428
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,91.42857142857143
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,118.57142857142857
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,145.71428571428572
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,172.85714285714286
0.89,2.2222222222222223,55.29021900726307,55.29021900726307,0.0,200.0
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,10.0
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,37.14285714285714
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,64.28571428571428
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,91.42857142857143
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,118.57142857142857
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,145.71428571428572
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,172.85714285714286
0.89,4.444444444444445,48.29058885478498,48.29058885478498,0.0,200.0
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,10.0
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,37.14285714285714
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,64.28571428571428
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,91.42857142857143
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,118.57142857142857
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,145.71428571428572
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,172.85714285714286
0.89,6.666666666666667,42.54067163385475,42.54067163385475,0.0,200.0
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,10.0
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,37.14285714285714
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,64.28571428571428
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,91.42857142857143
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,118.57142857142857
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,145.71428571428572
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,172.85714285714286
0.89,8.88888888888889,37.75975306603389,37.75975306603389,0.0,200.0
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,10.0
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,37.14285714285714
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,64.28571428571428
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,91.42857142857143
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,118.57142857142857
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,145.71428571428572
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,172.85714285714286
0.89,11.11111111111111,33.74172929892932,33.74172929892932,0.0,200.0
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,10.0
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,37.14285714285714
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,64.28571428571428
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,91.42857142857143
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,118.57142857142857
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,145.71428571428572
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,172.85714285714286
0.89,13.333333333333334,30.332516118154444,30.332516118154444,0.0,200.0
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,10.0
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,37.14285714285714
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,64.28571428571428
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,91.42857142857143
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,118.57142857142857
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,145.71428571428572
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,172.85714285714286
0.89,15.555555555555557,27.41505348886995,27.41505348886995,0.0,200.0
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,10.0
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,37.14285714285714
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,64.28571428571428
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,91.42857142857143
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,118.57142857142857
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,145.71428571428572
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,172.85714285714286
0.89,17.77777777777778,24.899121196420896,24.899121196420896,0.0,200.0
0.89,20.0,22.71427907318882,22.71427907318882,0.0,10.0
0.89,20.0,22.71427907318882,22.71427907318882,0.0,37.14285714285714
0.89,20.0,22.71427907318882,22.71427907318882,0.0,64.28571428571428
0.89,20.0,22.71427907318882,22.71427907318882,0.0,91.42857142857143
0.89,20.0,22.71427907318882,22.71427907318882,0.0,118.57142857142857
0.89,20.0,22.71427907318882,22.71427907318882,0.0,145.71428571428572
0.89,20.0,22.71427907318882,22.71427907318882,0.0,172.85714285714286
0.89,20.0,22.71427907318882,22.71427907318882,0.0,200.0
1.0,0.0,63.929810291589696,63.929810291589696,0.0,10.0
1.0,0.0,63.929810291589696,63.929810291589696,0.0,37.14285714285714
1.0,0.0,63.929810291589696,63.929810291589696,0.0,64.28571428571428
1.0,0.0,63.929810291589696,63.929810291589696,0.0,91.42857142857143
1.0,0.0,63.929810291589696,63.929810291589696,0.0,118.57142857142857
